Unique Key,Created Date,Closed Date,Descriptor,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Address Type,City,Status,Resolution Action Updated Date,Community Board,Borough,Latitude,Longitude
35002151,12/13/2016 03:02:00 PM,01/02/2017 08:35:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10457.0,3859 3 AVENUE,3 AVENUE,CLAREMONT PKWY,E 172 ST,ADDRESS,BRONX,Closed,01/02/2017 08:35:00 AM,03 BRONX,BRONX,40.838543942683714,-73.90093765674766
34996568,12/12/2016 08:55:00 AM,12/13/2016 07:09:00 AM,unknown odor/taste in drinking water (QA6),11226.0,300 LENOX ROAD,LENOX ROAD,NOSTRAND AVE,NEW YORK AVE,ADDRESS,BROOKLYN,Closed,12/13/2016 07:09:00 AM,17 BROOKLYN,BROOKLYN,40.654188595743065,-73.94921277426981
34995211,12/12/2016 03:59:00 PM,12/14/2016 07:15:00 AM,Defective Water Sampling Station (QSS),11369.0,110-14 ASTORIA BOULEVARD,ASTORIA BOULEVARD,110 ST,BEND,ADDRESS,East Elmhurst,Closed,12/14/2016 07:15:00 AM,03 QUEENS,QUEENS,40.760169671373795,-73.86001539053227
34994484,12/12/2016 08:57:00 AM,12/13/2016 07:10:00 AM,Cloudy Or Milky Water (QB1),10468.0,2640 DAVIDSON AVENUE,DAVIDSON AVENUE,W 192 ST,W KINGSBRIDGE RD,ADDRESS,BRONX,Closed,12/13/2016 07:10:00 AM,07 BRONX,BRONX,40.867227055696866,-73.89887023480846
34993041,12/12/2016 06:11:00 PM,12/13/2016 09:22:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10458.0,2609 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,E 193 ST,E 194 ST,ADDRESS,BRONX,Closed,12/13/2016 09:22:00 AM,07 BRONX,BRONX,40.864278818958006,-73.8923272950043
34988630,12/12/2016 12:36:00 PM,12/13/2016 09:33:00 AM,"Taste/Odor, Musty/Stale (QA4)",10028.0,108 EAST   81 STREET,EAST   81 STREET,PARK AVE,LEXINGTON AVE,ADDRESS,NEW YORK,Closed,12/13/2016 09:33:00 AM,08 MANHATTAN,MANHATTAN,40.776691143963816,-73.95894019286919
34987387,12/11/2016 06:59:00 AM,02/13/2017 01:11:00 PM,unknown odor/taste in drinking water (QA6),11226.0,300 LENOX ROAD,LENOX ROAD,NOSTRAND AVE,NEW YORK AVE,ADDRESS,BROOKLYN,Closed,02/13/2017 01:11:00 PM,17 BROOKLYN,BROOKLYN,40.654188595743065,-73.94921277426981
34986567,12/11/2016 08:09:00 PM,12/12/2016 07:43:00 AM,"Taste/Odor, Chlorine (QA1)",11228.0,680 81 STREET,81 STREET,FT HAMILTON PKWY,7 AVE,ADDRESS,BROOKLYN,Closed,12/12/2016 07:43:00 AM,10 BROOKLYN,BROOKLYN,40.622364033904155,-74.02001053851214
34982769,12/11/2016 05:15:00 PM,03/28/2017 07:20:00 AM,"Taste/Odor, Chemical (QA2)",10303.0,32 ERASTINA PLACE,ERASTINA PLACE,ORINOCO PL,DEAD END,ADDRESS,STATEN ISLAND,Closed,03/28/2017 07:20:00 AM,01 STATEN ISLAND,STATEN ISLAND,40.635692851601455,-74.15607382391504
34978774,12/10/2016 10:05:00 PM,12/12/2016 09:02:00 AM,"Taste/Odor, Chlorine (QA1)",10468.0,2845 UNIVERSITY AVENUE,UNIVERSITY AVENUE,W 197 ST,RESERVOIR AVE,ADDRESS,BRONX,Closed,12/12/2016 09:02:00 AM,08 BRONX,BRONX,40.87249965779841,-73.89891645287136
34968768,12/09/2016 11:15:00 AM,03/23/2017 08:34:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10307.0,358 CRAIG AVENUE,CRAIG AVENUE,YETMAN AVE,JOHNSON AVE,ADDRESS,STATEN ISLAND,Closed,03/23/2017 08:34:00 AM,03 STATEN ISLAND,STATEN ISLAND,40.511486757258794,-74.24587100389738
34968275,12/09/2016 03:23:00 PM,03/23/2017 08:33:00 AM,Cloudy Or Milky Water (QB1),10314.0,245 QUEEN STREET,QUEEN STREET,GRAVES ST,WELLBROOK AVE,ADDRESS,STATEN ISLAND,Closed,03/23/2017 08:33:00 AM,02 STATEN ISLAND,STATEN ISLAND,40.60267759961943,-74.13031288927189
34830617,11/21/2016 08:16:00 PM,01/10/2017 12:00:00 AM,Cloudy Or Milky Water (QB1),10473.0,530 OLMSTEAD AVENUE,OLMSTEAD AVENUE,LACOMBE AVE,CICERO AVE,ADDRESS,BRONX,Closed,01/10/2017 12:00:00 AM,09 BRONX,BRONX,40.81702067660017,-73.85070846041688
34830510,11/21/2016 01:17:00 PM,12/12/2016 06:50:00 AM,unknown odor/taste in drinking water (QA6),10457.0,2050 VALENTINE AVENUE,VALENTINE AVENUE,E BURNSIDE AVE,E 180 ST,ADDRESS,BRONX,Closed,12/12/2016 06:50:00 AM,05 BRONX,BRONX,40.85177556570561,-73.90022393117077
34829289,11/21/2016 12:50:00 PM,12/06/2016 09:31:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11249.0,108 NORTH    8 STREET,NORTH    8 STREET,WYTHE AVE,BERRY ST,ADDRESS,BROOKLYN,Closed,12/06/2016 09:31:00 AM,01 BROOKLYN,BROOKLYN,40.71960866744913,-73.959108837822
34829070,11/21/2016 12:21:00 PM,11/22/2016 09:48:00 AM,"Taste/Odor, Chlorine (QA1)",10456.0,935 COLLEGE AVENUE,COLLEGE AVENUE,E 163 ST,E 164 ST,ADDRESS,BRONX,Closed,11/22/2016 09:48:00 AM,04 BRONX,BRONX,40.827201053631505,-73.91605111287816
34829046,11/21/2016 09:13:00 AM,12/12/2016 08:29:00 AM,Other Water Problem (Use Comments) (QZZ),10044.0,595 MAIN STREET,MAIN STREET,UNNAMED ST,UNNAMED ST,ADDRESS,NEW YORK,Closed,12/12/2016 08:29:00 AM,08 MANHATTAN,MANHATTAN,40.762925111426675,-73.94914791011388
34827743,11/21/2016 09:51:00 AM,11/22/2016 11:33:00 AM,"Taste/Odor, Sewer (QA5)",10034.0,130 POST AVENUE,POST AVENUE,W 204 ST,W 207 ST,ADDRESS,NEW YORK,Closed,11/22/2016 11:33:00 AM,12 MANHATTAN,MANHATTAN,40.86463881547211,-73.91984700409573
34827101,11/21/2016 08:31:00 PM,01/10/2017 06:48:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11209.0,436 78 STREET,78 STREET,4 AVE,5 AVE,ADDRESS,BROOKLYN,Closed,01/10/2017 06:48:00 AM,10 BROOKLYN,BROOKLYN,40.628069479228685,-74.02498739169191
34827091,11/21/2016 03:16:00 PM,11/22/2016 09:46:00 AM,"No Sampling Required, Requested Information (QG2)",11214.0,2074 CROPSEY AVENUE,CROPSEY AVENUE,BAY 26 ST,21 AVE,ADDRESS,BROOKLYN,Closed,11/22/2016 09:46:00 AM,11 BROOKLYN,BROOKLYN,40.5990075695689,-74.00109470309667
34823967,11/20/2016 09:37:00 AM,11/21/2016 08:13:00 AM,"Taste/Odor, Sewer (QA5)",10029.0,225 EAST   99 STREET,EAST   99 STREET,3 AVE,2 AVE,ADDRESS,NEW YORK,Closed,11/21/2016 08:13:00 AM,11 MANHATTAN,MANHATTAN,40.7864434836269,-73.94630603997567
34821687,11/20/2016 09:24:00 PM,12/06/2016 09:30:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",10458.0,384 EAST  193 STREET,EAST  193 STREET,DECATUR AVE,WEBSTER AVE,ADDRESS,BRONX,Closed,12/06/2016 09:30:00 AM,07 BRONX,BRONX,40.86273165180796,-73.89030885868529
34820858,11/20/2016 09:28:00 AM,12/06/2016 09:29:00 AM,"Taste/Odor, Chemical (QA2)",10011.0,222 WEST   15 STREET,WEST   15 STREET,7 AVE,8 AVE,ADDRESS,NEW YORK,Closed,12/06/2016 09:29:00 AM,04 MANHATTAN,MANHATTAN,40.73960598354366,-74.00006134612883
34819735,11/19/2016 09:58:00 AM,11/21/2016 09:57:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",10457.0,2029 LAFONTAINE AVENUE,LAFONTAINE AVENUE,E 178 ST,E 179 ST,ADDRESS,BRONX,Closed,11/21/2016 09:57:00 AM,06 BRONX,BRONX,40.84801748360804,-73.89343796112557
34815335,11/19/2016 12:04:00 PM,11/21/2016 07:05:00 AM,Cloudy Or Milky Water (QB1),10009.0,110 ST MARKS PLACE,ST MARKS PLACE,1 AVE,AVENUE A,ADDRESS,NEW YORK,Closed,11/21/2016 07:05:00 AM,03 MANHATTAN,MANHATTAN,40.72732768001376,-73.98468433309657
34810174,11/18/2016 10:48:00 AM,11/21/2016 08:00:00 AM,unknown odor/taste in drinking water (QA6),10458.0,2380 WEBSTER AVENUE,WEBSTER AVENUE,E 184 ST,E 187 ST,ADDRESS,BRONX,Closed,11/21/2016 08:00:00 AM,06 BRONX,BRONX,40.85815725223561,-73.8943399325546
34809346,11/18/2016 12:13:00 PM,12/12/2016 07:07:00 AM,"Taste/Odor, Chemical (QA2)",11218.0,2 HINCKLEY PLACE,HINCKLEY PLACE,E 8 ST,CONEY ISLAND AVE,ADDRESS,BROOKLYN,Closed,12/12/2016 07:07:00 AM,12 BROOKLYN,BROOKLYN,40.64439193060446,-73.97157601462379
34808488,11/18/2016 10:47:00 AM,12/12/2016 06:51:00 AM,unknown odor/taste in drinking water (QA6),10458.0,4646 PARK AVENUE,PARK AVENUE,E 186 ST,E 187 ST,ADDRESS,BRONX,Closed,12/12/2016 06:51:00 AM,06 BRONX,BRONX,40.85752715452994,-73.89264911518981
34807768,11/18/2016 09:57:00 AM,12/01/2016 01:51:00 PM,"Taste/Odor, Chlorine (QA1)",10455.0,698 PONTIAC PLACE,PONTIAC PLACE,TRINITY AVE,JACKSON AVE,ADDRESS,BRONX,Closed,12/01/2016 01:51:00 PM,01 BRONX,BRONX,40.814745813373705,-73.90919552216425
34806210,11/18/2016 10:50:00 AM,11/21/2016 08:31:00 AM,"Taste/Odor, Chlorine (QA1)",10003.0,39 5 AVENUE,5 AVENUE,E 10 ST,E 11 ST,ADDRESS,NEW YORK,Closed,11/21/2016 08:31:00 AM,02 MANHATTAN,MANHATTAN,40.73380073160407,-73.9952082022653
34805622,11/17/2016 11:37:00 AM,11/18/2016 08:20:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",10029.0,218 EAST  104 STREET,EAST  104 STREET,3 AVE,2 AVE,ADDRESS,NEW YORK,Closed,11/18/2016 08:20:00 AM,11 MANHATTAN,MANHATTAN,40.79004678047005,-73.94516556482711
34803956,11/17/2016 08:36:00 AM,11/17/2016 11:37:00 AM,"No Sampling Required, Requested Information (QG2)",10466.0,3928 HILL AVENUE,HILL AVENUE,E 233 ST,STRANG AVE,ADDRESS,BRONX,Closed,11/17/2016 11:37:00 AM,12 BRONX,BRONX,40.88944804927327,-73.83852015961331
34803844,11/17/2016 05:30:00 AM,11/17/2016 07:08:00 AM,"Taste/Odor, Chemical (QA2)",11212.0,59 SUTTER AVENUE,SUTTER AVENUE,TAPSCOTT ST,HOWARD AVE,ADDRESS,BROOKLYN,Closed,11/17/2016 07:08:00 AM,16 BROOKLYN,BROOKLYN,40.66565635247561,-73.92029157709929
34803790,11/17/2016 01:01:00 PM,12/06/2016 09:29:00 AM,"Taste/Odor, Musty/Stale (QA4)",10468.0,2265 SEDGWICK AVENUE,SEDGWICK AVENUE,W 183 ST,BEND,ADDRESS,BRONX,Closed,12/06/2016 09:29:00 AM,07 BRONX,BRONX,40.86121721083581,-73.91007925268012
34802179,11/17/2016 12:32:00 PM,11/18/2016 07:19:00 AM,"Taste/Odor, Chlorine (QA1)",10468.0,2494 MORRIS AVENUE,MORRIS AVENUE,E FORDHAM RD,E 190 ST,ADDRESS,BRONX,Closed,11/18/2016 07:19:00 AM,07 BRONX,BRONX,40.8631076889723,-73.8993573339048
34800356,11/17/2016 12:40:00 PM,11/18/2016 07:56:00 AM,Cloudy Or Milky Water (QB1),10033.0,709 WEST  176 STREET,WEST  176 STREET,BROADWAY,FT WASHINGTON AVE,ADDRESS,NEW YORK,Closed,11/18/2016 07:56:00 AM,12 MANHATTAN,MANHATTAN,40.84697990099863,-73.93855122902285
34798957,11/17/2016 10:56:00 AM,12/01/2016 07:05:00 AM,"Taste/Odor, Sewer (QA5)",10304.0,65 RIDGE LOOP,RIDGE LOOP,BEND,BEND,ADDRESS,STATEN ISLAND,Closed,12/01/2016 07:05:00 AM,02 STATEN ISLAND,STATEN ISLAND,40.60047866960065,-74.10060329264302
34798121,11/17/2016 02:48:00 PM,12/06/2016 09:29:00 AM,unknown odor/taste in drinking water (QA6),11105.0,23-41 26 STREET,26 STREET,23 AVE,24 AVE,ADDRESS,Astoria,Closed,12/06/2016 09:29:00 AM,01 QUEENS,QUEENS,40.77558717203011,-73.91704409116198
34797871,11/17/2016 03:17:00 PM,11/23/2016 08:21:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11230.0,229 PARKVILLE AVENUE,PARKVILLE AVENUE,OCEAN PKWY,E 8 ST,ADDRESS,BROOKLYN,Closed,11/23/2016 08:21:00 AM,14 BROOKLYN,BROOKLYN,40.63145541961069,-73.97026652140067
34796530,11/16/2016 04:58:00 PM,01/17/2017 06:52:00 AM,"Taste/Odor, Musty/Stale (QA4)",10471.0,5255 SYCAMORE AVENUE,SYCAMORE AVENUE,PRIVATE DRWY,UNNAMED ST,ADDRESS,BRONX,Closed,01/17/2017 06:52:00 AM,08 BRONX,BRONX,40.902446513831784,-73.91178516478786
34793997,11/16/2016 05:55:00 PM,11/17/2016 09:51:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10128.0,340 EAST   90 STREET,EAST   90 STREET,2 AVE,1 AVE,ADDRESS,NEW YORK,Closed,11/17/2016 09:51:00 AM,08 MANHATTAN,MANHATTAN,40.7799945158943,-73.94885323307588
34793941,11/16/2016 04:28:00 PM,02/13/2017 01:12:00 PM,unknown odor/taste in drinking water (QA6),10002.0,121 HENRY STREET,HENRY STREET,PIKE ST,RUTGERS ST,ADDRESS,NEW YORK,Closed,02/13/2017 01:12:00 PM,03 MANHATTAN,MANHATTAN,40.71328344587703,-73.9914041121233
34790772,11/16/2016 03:54:00 PM,12/06/2016 09:28:00 AM,"Taste/Odor, Chemical (QA2)",10304.0,534 TARGEE STREET,TARGEE STREET,SOBEL CT,CLIFFSIDE AVE,ADDRESS,STATEN ISLAND,Closed,12/06/2016 09:28:00 AM,01 STATEN ISLAND,STATEN ISLAND,40.613932683170745,-74.08480444479945
34787362,11/15/2016 04:54:00 PM,11/16/2016 08:22:00 AM,Cloudy Or Milky Water (QB1),10025.0,310 RIVERSIDE DRIVE,RIVERSIDE DRIVE,W 103 ST,W 104 ST,ADDRESS,NEW YORK,Closed,11/16/2016 08:22:00 AM,07 MANHATTAN,MANHATTAN,40.80042311400437,-73.97138297342171
34786122,11/15/2016 08:39:00 AM,12/12/2016 01:08:00 PM,Cloudy Or Milky Water (QB1),10453.0,40 RICHMOND PLAZA,RICHMOND PLAZA,MAC CRACKEN AVE,HARLEM RIVER PARK BRDG,ADDRESS,BRONX,Closed,12/12/2016 01:08:00 PM,05 BRONX,BRONX,40.852083576876595,-73.92243579986952
34782996,11/03/2016 02:41:00 PM,11/29/2016 10:54:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11106.0,36-08 29 STREET,29 STREET,36 AVE,37 AVE,ADDRESS,Astoria,Closed,11/29/2016 10:54:00 AM,01 QUEENS,QUEENS,40.757025815716524,-73.93161365714506
34781594,11/15/2016 04:46:00 PM,11/16/2016 08:27:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10471.0,5621 DELAFIELD AVENUE,DELAFIELD AVENUE,W 256 ST,DEAD END,ADDRESS,BRONX,Closed,11/16/2016 08:27:00 AM,08 BRONX,BRONX,40.90452885390477,-73.90382016800334
34780210,11/15/2016 08:01:00 AM,11/16/2016 07:12:00 AM,"No Sampling Required, Requested Information (QG2)",11228.0,1474 76 STREET,76 STREET,14 AVE,15 AVE,ADDRESS,BROOKLYN,Closed,11/16/2016 07:12:00 AM,11 BROOKLYN,BROOKLYN,40.61746074949296,-74.00436561493295
34779742,11/14/2016 11:21:00 AM,12/12/2016 07:05:00 AM,unknown odor/taste in drinking water (QA6),11228.0,92 PARROTT PLACE,PARROTT PLACE,90 ST,92 ST,ADDRESS,BROOKLYN,Closed,12/12/2016 07:05:00 AM,10 BROOKLYN,BROOKLYN,40.61600374234538,-74.02324315064732
34776418,11/14/2016 07:10:00 PM,01/10/2017 06:46:00 AM,"Taste/Odor, Sewer (QA5)",11207.0,133 COOPER STREET,COOPER STREET,EVERGREEN AVE,CENTRAL AVE,ADDRESS,BROOKLYN,Closed,01/10/2017 06:46:00 AM,04 BROOKLYN,BROOKLYN,40.687366404843885,-73.90776802498597
34774149,11/14/2016 03:04:00 PM,11/15/2016 09:53:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10306.0,407 STONEHAM STREET,STONEHAM STREET,OLD MILL RD,ISABELLA AVE,ADDRESS,STATEN ISLAND,Closed,11/15/2016 09:53:00 AM,03 STATEN ISLAND,STATEN ISLAND,40.55864400688292,-74.11355724442606
34773286,11/14/2016 05:02:00 PM,11/29/2016 10:55:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10014.0,626 WASHINGTON STREET,WASHINGTON STREET,MORTON ST,BARROW ST,ADDRESS,NEW YORK,Closed,11/29/2016 10:55:00 AM,02 MANHATTAN,MANHATTAN,40.73157723983668,-74.00885442716924
34769656,11/13/2016 03:25:00 PM,11/29/2016 10:57:00 AM,"Taste/Odor, Chemical (QA2)",11374.0,99-72 66 ROAD,66 ROAD,99 ST,102 ST,ADDRESS,Rego Park,Closed,11/29/2016 10:57:00 AM,06 QUEENS,QUEENS,40.72776865748585,-73.85402929668463
34766324,11/12/2016 11:59:00 AM,11/14/2016 09:10:00 AM,Cloudy Or Milky Water (QB1),11358.0,33-76 166 STREET,166 STREET,33 AVE,35 AVE,ADDRESS,Flushing,Closed,11/14/2016 09:10:00 AM,07 QUEENS,QUEENS,40.767164081823175,-73.79929331660854
34765247,11/12/2016 06:06:00 PM,12/05/2016 10:56:00 AM,"Taste/Odor, Sewer (QA5)",11228.0,680 81 STREET,81 STREET,FT HAMILTON PKWY,7 AVE,ADDRESS,BROOKLYN,Closed,12/05/2016 10:56:00 AM,10 BROOKLYN,BROOKLYN,40.622364033904155,-74.02001053851214
34753581,11/11/2016 10:23:00 AM,12/12/2016 08:30:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11374.0,65-79 FITCHETT STREET,FITCHETT STREET,65 DR,BEND,ADDRESS,Rego Park,Closed,12/12/2016 08:30:00 AM,06 QUEENS,QUEENS,40.71957427606181,-73.86190080607255
34751372,11/10/2016 12:57:00 PM,12/01/2016 07:03:00 AM,"Taste/Odor, Musty/Stale (QA4)",10305.0,507 NUGENT AVENUE,NUGENT AVENUE,DONGAN HILLS AVE,NAUGHTON AVE,ADDRESS,STATEN ISLAND,Closed,12/01/2016 07:03:00 AM,02 STATEN ISLAND,STATEN ISLAND,40.58137103729901,-74.0885647494574
34745761,11/10/2016 06:31:00 AM,11/10/2016 10:05:00 AM,unknown odor/taste in drinking water (QA6),11222.0,143 KENT STREET,KENT STREET,FRANKLIN ST,MANHATTAN AVE,ADDRESS,BROOKLYN,Closed,11/10/2016 10:05:00 AM,01 BROOKLYN,BROOKLYN,40.73081961800354,-73.9553819861296
34740703,11/09/2016 03:33:00 PM,12/12/2016 06:46:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11238.0,637A VANDERBILT AVENUE,VANDERBILT AVENUE,ST MARKS AVE,PROSPECT PL,ADDRESS,BROOKLYN,Closed,12/12/2016 06:46:00 AM,08 BROOKLYN,BROOKLYN,40.6780421840724,-73.96871351334613
34736962,11/08/2016 07:30:00 PM,11/17/2016 01:06:00 PM,"No Sampling Required, Requested Information (QG2)",10472.0,1228 TAYLOR AVENUE,TAYLOR AVENUE,GLEASON AVE,WESTCHESTER AVE,ADDRESS,BRONX,Closed,11/17/2016 01:06:00 PM,09 BRONX,BRONX,40.83078401778356,-73.86514260160621
34736142,11/08/2016 10:23:00 AM,12/05/2016 07:00:00 AM,"Taste/Odor, Musty/Stale (QA4)",11105.0,21-27 21 AVENUE,21 AVENUE,21 ST,23 ST,ADDRESS,Astoria,Closed,12/05/2016 07:00:00 AM,01 QUEENS,QUEENS,40.78188137278564,-73.91400671390346
34734573,11/08/2016 03:29:00 PM,11/09/2016 07:12:00 AM,"Taste/Odor, Chemical (QA2)",10454.0,80 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,ALEXANDER AVE,WILLIS AVE,ADDRESS,BRONX,Closed,11/09/2016 07:12:00 AM,01 BRONX,BRONX,40.80619976240058,-73.92597866184836
34733765,11/08/2016 03:04:00 PM,12/12/2016 06:47:00 AM,"Taste/Odor, Chemical (QA2)",11213.0,780 ST MARKS AVENUE,ST MARKS AVENUE,NEW YORK AVE,BROOKLYN AVE,ADDRESS,BROOKLYN,Closed,12/12/2016 06:47:00 AM,08 BROOKLYN,BROOKLYN,40.67502312706964,-73.94681393618372
34732964,11/08/2016 12:05:00 PM,11/10/2016 12:00:00 AM,"Taste/Odor, Chlorine (QA1)",10018.0,241 WEST   36 STREET,WEST   36 STREET,7 AVE,8 AVE,ADDRESS,NEW YORK,Closed,11/10/2016 12:00:00 AM,05 MANHATTAN,MANHATTAN,40.75280786935698,-73.9909225828772
34731555,11/07/2016 09:56:00 AM,11/15/2016 11:06:00 AM,"Taste/Odor, Chemical (QA2)",11103.0,25-87 48 STREET,48 STREET,AMTRAK-CONNECTING RAIL LINE,28 AVE,ADDRESS,Astoria,Closed,11/15/2016 11:06:00 AM,01 QUEENS,QUEENS,40.764155041357384,-73.90595419249486
34729167,11/07/2016 01:36:00 PM,11/09/2016 08:48:00 AM,Cloudy Or Milky Water (QB1),11421.0,86-05 94 STREET,94 STREET,86 AVE,86 RD,ADDRESS,Woodhaven,Closed,11/09/2016 08:48:00 AM,09 QUEENS,QUEENS,40.69545384129631,-73.85134850702056
34728962,11/07/2016 04:51:00 PM,11/21/2016 09:26:00 AM,"Taste/Odor, Musty/Stale (QA4)",11218.0,570 OCEAN PARKWAY,OCEAN PARKWAY,DITMAS AVE,AVENUE F,ADDRESS,BROOKLYN,Closed,11/21/2016 09:26:00 AM,12 BROOKLYN,BROOKLYN,40.634576788193975,-73.97245210101225
34725732,11/07/2016 01:18:00 PM,11/21/2016 08:02:00 AM,"Taste/Odor, Sewer (QA5)",11224.0,3740 LYME AVENUE,LYME AVENUE,DEAD END,SEA GATE AVE,ADDRESS,BROOKLYN,Closed,11/21/2016 08:02:00 AM,13 BROOKLYN,BROOKLYN,40.577452571255115,-74.00443139677016
34724614,11/07/2016 12:41:00 PM,11/21/2016 08:02:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11238.0,26 LEFFERTS PLACE,LEFFERTS PLACE,ST JAMES PL,GRAND AVE,ADDRESS,BROOKLYN,Closed,11/21/2016 08:02:00 AM,02 BROOKLYN,BROOKLYN,40.68165519567177,-73.96250682128853
34724579,11/07/2016 05:53:00 PM,11/21/2016 09:28:00 AM,Cloudy Or Milky Water (QB1),10024.0,162 WEST   80 STREET,WEST   80 STREET,COLUMBUS AVE,AMSTERDAM AVE,ADDRESS,NEW YORK,Closed,11/21/2016 09:28:00 AM,07 MANHATTAN,MANHATTAN,40.783569027179325,-73.97722916960483
34717490,11/05/2016 02:18:00 PM,11/09/2016 07:00:00 AM,unknown odor/taste in drinking water (QA6),11375.0,68-09 DARTMOUTH STREET,DARTMOUTH STREET,68 AVE,69 AVE,ADDRESS,Forest Hills,Closed,11/09/2016 07:00:00 AM,06 QUEENS,QUEENS,40.720009756349214,-73.85230024088179
34713263,11/05/2016 02:09:00 PM,11/21/2016 09:28:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11375.0,68-09 DARTMOUTH STREET,DARTMOUTH STREET,68 AVE,69 AVE,ADDRESS,Forest Hills,Closed,11/21/2016 09:28:00 AM,06 QUEENS,QUEENS,40.720009756349214,-73.85230024088179
34711127,11/05/2016 03:03:00 PM,11/21/2016 08:01:00 AM,unknown odor/taste in drinking water (QA6),11209.0,7101 4 AVENUE,4 AVENUE,OVINGTON AVE,72 ST,ADDRESS,BROOKLYN,Closed,11/21/2016 08:01:00 AM,10 BROOKLYN,BROOKLYN,40.63359221992976,-74.02392661487744
34710315,11/05/2016 09:20:00 AM,11/09/2016 10:06:00 AM,"Taste/Odor, Chlorine (QA1)",10034.0,50 PARK TERRACE EAST,PARK TERRACE EAST,W 215 ST,W 217 ST,ADDRESS,NEW YORK,Closed,11/09/2016 10:06:00 AM,12 MANHATTAN,MANHATTAN,40.870359257200406,-73.91666914593979
34708412,11/04/2016 12:04:00 PM,12/05/2016 12:00:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11106.0,35-19 12 STREET,12 STREET,35 AVE,36 AVE,ADDRESS,Astoria,Closed,12/05/2016 12:00:00 AM,01 QUEENS,QUEENS,40.76215675694049,-73.93826850427118
34708252,11/04/2016 09:20:00 PM,11/21/2016 08:00:00 AM,"Taste/Odor, Musty/Stale (QA4)",11236.0,9816 FLATLANDS AVENUE,FLATLANDS AVENUE,E 98 ST,E 99 ST,ADDRESS,BROOKLYN,Closed,11/21/2016 08:00:00 AM,18 BROOKLYN,BROOKLYN,40.64434611528653,-73.89958641072562
34707639,11/04/2016 12:29:00 PM,11/09/2016 07:14:00 AM,"Taste/Odor, Chlorine (QA1)",10019.0,360 WEST   53 STREET,WEST   53 STREET,8 AVE,9 AVE,ADDRESS,NEW YORK,Closed,11/09/2016 07:14:00 AM,04 MANHATTAN,MANHATTAN,40.76485410447558,-73.98638321654468
34706808,11/04/2016 10:16:00 PM,12/12/2016 01:09:00 PM,"Taste/Odor, Musty/Stale (QA4)",10454.0,80 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,ALEXANDER AVE,WILLIS AVE,ADDRESS,BRONX,Closed,12/12/2016 01:09:00 PM,01 BRONX,BRONX,40.80619976240058,-73.92597866184836
34706586,11/04/2016 08:15:00 PM,11/09/2016 08:21:00 AM,"Taste/Odor, Chlorine (QA1)",11378.0,52-14 62 STREET,62 STREET,52 AVE,53 AVE,ADDRESS,Maspeth,Closed,11/09/2016 08:21:00 AM,05 QUEENS,QUEENS,40.73342288071449,-73.90037950157031
34704283,11/04/2016 11:52:00 AM,11/21/2016 09:27:00 AM,"Taste/Odor, Chlorine (QA1)",10022.0,333 EAST   55 STREET,EAST   55 STREET,2 AVE,1 AVE,ADDRESS,NEW YORK,Closed,11/21/2016 09:27:00 AM,06 MANHATTAN,MANHATTAN,40.75763650908263,-73.9653372732088
34703280,11/04/2016 10:20:00 AM,02/13/2017 08:00:00 AM,"Taste/Odor, Chlorine (QA1)",10002.0,70 FORSYTH STREET,FORSYTH STREET,HESTER ST,GRAND ST,ADDRESS,NEW YORK,Closed,02/13/2017 08:00:00 AM,03 MANHATTAN,MANHATTAN,40.71715643964392,-73.99347785633043
34701452,11/03/2016 11:07:00 AM,12/05/2016 10:26:00 AM,Other Water Problem (Use Comments) (QZZ),11222.0,329 GREENPOINT AVENUE,GREENPOINT AVENUE,HUMBOLDT ST,RUSSELL ST,ADDRESS,BROOKLYN,Closed,12/05/2016 10:26:00 AM,01 BROOKLYN,BROOKLYN,40.73148270284829,-73.94627094704092
